Policy_ID,Customer_ID,Product_ID,Purchase_Date,Premium,Coverage
P002909,HL02909,POL200012,2/9/2023,7543.094896,1002224.291
P002915,HL02915,POL200008,8/10/2021,6620.934514,1030691.75
P002916,HL02916,POL200009,8/6/2023,7204.82589,971421.5958
P002918,HL02918,POL200009,9/5/2023,9339.54258,998132.7266
P002921,HL02921,POL200007,9/30/2023,8879.871886,1009264.46
P002922,HL02922,POL200011,10/29/2021,6769.733609,1016670.121
P002923,HL02923,POL200012,8/11/2022,6210.950911,997926.549
P002928,HL02928,POL200004,4/12/2021,7543.015034,1004860.716
P002930,HL02930,POL200000,11/8/2021,6501.562498,977489.8819
P002935,HL02935,POL200011,2/13/2022,5261.661454,973713.5209
P002939,HL02939,POL200010,10/9/2023,6906.778306,1024943.179
P002941,HL02941,POL200007,5/30/2023,8190.238361,1082491.883
P002945,HL02945,POL200009,7/2/2021,5883.518091,958959.8778
P002947,HL02947,POL200010,12/18/2020,7887.849677,983977.6193
P002951,HL02951,POL200003,8/1/2023,7165.962936,1018541.06
P002952,HL02952,POL200009,11/29/2022,8676.032671,1010053.605
P002956,HL02956,POL200007,6/27/2021,7273.061717,1005331.267
P002957,HL02957,POL200011,1/13/2022,8519.207359,1005105.465
P002965,HL02965,POL200007,3/25/2023,5929.113215,985858.442
P002967,HL02967,POL200012,5/6/2023,5912.350052,984173.8776
P002968,HL02968,POL200009,11/26/2022,6510.230841,1001633.798
P002971,HL02971,POL200008,11/25/2023,7252.891885,1029606.43
P002972,HL02972,POL200010,12/5/2022,7885.743078,978557.2621
P002974,HL02974,POL200005,7/22/2023,10031.19897,981334.3156
P002976,HL02976,POL200009,3/13/2024,7576.527965,1003106.883
P002977,HL02977,POL200009,5/2/2021,7327.212313,1004247.765
P002979,HL02979,POL200009,6/3/2022,5264.485796,1004833.515
P002981,HL02981,POL200008,6/1/2023,7560.372578,962796.3396
P002983,HL02983,POL200008,7/28/2023,6566.979367,983059.842
P002985,HL02985,POL200005,4/9/2021,7157.622214,1007453.923
P002986,HL02986,POL200016,6/29/2023,7778.715808,1010352.408
P002988,HL02988,POL200002,6/2/2021,6687.534467,1015261.893
P002992,HL02992,POL200007,7/25/2021,8287.389149,959321.8188
P002995,HL02995,POL200015,8/11/2023,6696.188749,1015039.815
P002996,HL02996,POL200000,8/17/2021,6548.72265,1006494.766
P002997,HL02997,POL200010,10/11/2022,7291.878192,1022829.17
P002998,HL02998,POL200003,11/12/2023,7321.496048,1017364.672
P003000,HL03000,POL200008,11/16/2022,5441.772462,1002219.291
P003001,HL03001,POL200008,2/15/2021,7202.814554,973560.5513
P003007,HL03007,POL200018,9/28/2023,9583.653024,1008498.327
P003008,HL03008,POL200009,4/29/2017,7786.856996,1023667.736
P003013,HL03013,POL200017,9/21/2024,6438.725668,988738.544
P003015,HL03015,POL200009,4/13/2023,6670.064965,1005461.478
P003019,HL03019,POL200008,8/21/2021,8536.743448,1015646.535
P003023,HL03023,POL200001,2/6/2023,6138.908801,996356.7886
P003024,HL03024,POL200007,4/4/2023,5546.843957,968276.6055
P003026,HL03026,POL200008,6/24/2021,4785.921328,999727.2987
P003029,HL03029,POL200001,1/14/2021,5978.591805,974506.5779
P003033,HL03033,POL200001,3/1/2023,7592.577977,1018926.789
P003036,HL03036,POL200009,1/4/2022,6056.13395,1000773.906
P003038,HL03038,POL200005,7/22/2023,7935.975475,988514.4238
P003039,HL03039,POL200017,9/12/2021,7137.60699,1007339.676
P003041,HL03041,POL200008,6/8/2022,8821.796673,979431.0692
P003044,HL03044,POL200011,2/20/2024,8136.209311,989972.0312
P003045,HL03045,POL200006,5/1/2023,5265.776991,966926.4553
P003046,HL03046,POL200001,1/24/2021,4865.668465,1016067.111
P003056,HL03056,POL200002,1/30/2023,7343.759878,990173.7454
P003057,HL03057,POL200010,5/15/2022,7589.691378,970363.6372
P003058,HL03058,POL200008,4/22/2022,3781.622822,988594.9318
P003059,HL03059,POL200008,8/8/2021,7657.50134,971863.9622
P003060,HL03060,POL200009,4/4/2023,7560.895054,987373.4293
P003062,HL03062,POL200009,10/28/2020,6318.778562,983285.1201
P003063,HL03063,POL200007,9/15/2023,8913.194558,1005290.42
P003064,HL03064,POL200005,1/6/2024,9304.834632,976538.7908
P003067,HL03067,POL200015,3/22/2022,9378.846625,1002840.788
P003069,HL03069,POL200009,7/22/2021,7213.950681,987292.0942
P003079,HL03079,POL200009,4/2/2022,4465.979871,1027385.09
P003087,HL03087,POL200008,5/21/2022,6312.191673,1011647.628
P003090,HL03090,POL200009,11/6/2022,9768.729583,1005536.994
P003097,HL03097,POL200018,10/12/2023,7565.210172,982640.6576
P003098,HL03098,POL200010,1/14/2023,7550.962111,1009677.517
P003103,HL03103,POL200017,10/31/2022,8988.118845,973280.5483
P003104,HL03104,POL200012,10/1/2023,7201.907701,1009317.404
P003105,HL03105,POL200005,5/1/2021,6418.579558,991665.4496
P003106,HL03106,POL200001,12/4/2023,8788.373422,972571.6012
P003111,HL03111,POL200012,3/21/2022,7858.170214,1021527.552
P003114,HL03114,POL200008,9/3/2022,7452.454286,964735.1866
P003116,HL03116,POL200003,5/5/2023,6327.14233,961171.6375
P003121,HL03121,POL200010,12/21/2023,4712.56947,998906.412
P003126,HL03126,POL200000,9/24/2021,6284.677006,993917.2464
P003127,HL03127,POL200012,3/8/2021,6408.239333,1006093.316
P003128,HL03128,POL200008,2/24/2024,7690.572306,991521.4469
P003131,HL03131,POL200004,11/7/2021,5220.173508,1034748.645
P003133,HL03133,POL200008,10/2/2021,8776.930281,990109.197
P003134,HL03134,POL200003,4/26/2021,7275.450966,1018028.764
P003135,HL03135,POL200008,1/18/2023,7915.760309,1035876.982
P003136,HL03136,POL200006,5/5/2022,7517.169014,992174.4135
P003137,HL03137,POL200010,8/5/2021,5383.546765,1006674.958
P003141,HL03141,POL200018,6/9/2021,7548.108698,982858.0068
P003143,HL03143,POL200008,9/6/2021,5924.007354,1034601.582
P003145,HL03145,POL200005,9/1/2020,6370.4202,1040258.455
P003146,HL03146,POL200008,5/1/2023,5971.464116,999295.0752
P003147,HL03147,POL200004,3/29/2023,6647.183791,969177.3524
P003149,HL03149,POL200017,3/13/2023,6292.190599,995415.6339
P003151,HL03151,POL200004,1/3/2024,5556.272177,1000690.772
P003153,HL03153,POL200008,9/24/2020,6061.501715,998643.4805
P003154,HL03154,POL200008,2/27/2024,8759.406919,1041653.686
P003157,HL03157,POL200002,3/19/2023,8299.302258,980606.1681
P003162,HL03162,POL200009,4/2/2021,6707.014993,1004429.751
P003164,HL03164,POL200003,12/11/2021,4599.304732,1001558.932
P003165,HL03165,POL200011,8/13/2023,6287.037591,1015324.122
P003177,HL03177,POL200011,5/27/2021,7349.091635,991507.0145
P003182,HL03182,POL200012,12/11/2023,7104.551608,979770.2018
P003183,HL03183,POL200006,9/23/2021,7700.082195,1035979.307
P003185,HL03185,POL200008,10/30/2022,5955.587579,988562.8213
P003187,HL03187,POL200002,10/14/2020,7832.826826,957730.8251
P003188,HL03188,POL200008,2/10/2024,8319.017892,998734.9709
P003193,HL03193,POL200009,10/23/2022,8497.90118,999689.2207
P003198,HL03198,POL200003,12/9/2023,8174.521835,1023875.365
P003201,HL03201,POL200001,5/8/2021,9165.342394,998731.9609
P003204,HL03204,POL200009,11/8/2023,7075.430201,1006484.58
P003205,HL03205,POL200015,3/30/2022,9242.944915,1023747.208
P003207,HL03207,POL200010,7/5/2023,7264.163782,984615.0162
P003209,HL03209,POL200004,12/2/2023,7688.174376,1004356.477
P003214,HL03214,POL200018,4/15/2022,5614.253428,1007779.317
P003215,HL03215,POL200008,10/6/2022,6918.858539,994127.2458
P003217,HL03217,POL200004,1/28/2024,7431.988539,988917.5293
P003218,HL03218,POL200012,5/7/2023,6997.986763,972266.8756
P003222,HL03222,POL200002,10/29/2023,7921.494749,1013589.378
P003224,HL03224,POL200012,4/14/2021,5989.547556,1022040.238
P003226,HL03226,POL200007,1/1/2021,5762.44811,983497.7944
P003232,HL03232,POL200008,11/7/2023,9849.178631,996387.8677
P003233,HL03233,POL200008,6/11/2023,5940.884766,1024993.104
P003236,HL03236,POL200006,8/25/2021,5697.07614,993209.1677
P003241,HL03241,POL200008,5/5/2022,4901.871926,989603.0183
P003243,HL03243,POL200018,11/6/2022,6925.760056,1010158.799
P003244,HL03244,POL200018,2/8/2021,7523.017658,986347.5445
P003246,HL03246,POL200008,2/2/2022,4694.780746,975785.9997
P003247,HL03247,POL200015,12/3/2023,7045.227374,1027298.967
P003248,HL03248,POL200005,9/29/2020,7335.457131,1005276.176
P003249,HL03249,POL200009,9/21/2022,8875.728306,1024409.818
P003250,HL03250,POL200017,6/27/2022,7981.375956,1013200.051
P003256,HL03256,POL200010,5/31/2021,8305.387233,1015958.044
P003257,HL03257,POL200011,11/23/2023,7414.445144,1024409.015
P003263,HL03263,POL200008,1/18/2024,7985.495748,994525.035
P003264,HL03264,POL200005,3/20/2021,9054.260857,993676.7858
P003267,HL03267,POL200009,6/23/2022,7789.798033,978131.134
P003269,HL03269,POL200001,1/15/2022,6638.232819,996809.5715
P003270,HL03270,POL200015,1/5/2022,5744.080162,993454.9037
P003273,HL03273,POL200010,11/20/2023,7533.740167,1005285.198
P003279,HL03279,POL200008,1/10/2023,7948.398302,1015565.561
P003283,HL03283,POL200007,11/5/2021,4685.369946,974327.8573
P003285,HL03285,POL200003,6/21/2021,9356.760745,1057145.923
P003286,HL03286,POL200001,9/5/2020,8158.16111,982268.2191
P003287,HL03287,POL200009,3/19/2023,6365.44072,1012917.127
P003288,HL03288,POL200000,10/10/2020,6733.154557,1019532.231
P003291,HL03291,POL200009,10/11/2023,7324.202611,1033894.795
P003297,HL03297,POL200010,8/1/2023,7245.568801,972080.6572
P003300,HL03300,POL200008,7/1/2023,7025.514345,964008.029
P003303,HL03303,POL200007,5/26/2023,4767.8834,995178.8684
P003305,HL03305,POL200008,3/20/2023,5973.801722,1011323.808
P003307,HL03307,POL200011,1/25/2023,3712.120103,1016674.306
P003311,HL03311,POL200011,12/30/2022,9750.199524,1004123.385
P003315,HL03315,POL200005,10/14/2020,7712.140063,995530.3255
P003319,HL03319,POL200011,5/2/2023,8842.366523,979561.9767
P003324,HL03324,POL200012,6/24/2021,7149.527662,1013788.835
P003327,HL03327,POL200009,1/18/2021,7461.516665,986987.0939
P003332,HL03332,POL200010,10/30/2020,6400.461259,986294.134
P003336,HL03336,POL200006,9/12/2023,9323.473057,984743.5501
P003341,HL03341,POL200003,12/14/2022,4546.256856,1003463.115
P003342,HL03342,POL200016,12/25/2022,6610.872799,975335.6321
P003349,HL03349,POL200012,1/4/2024,6795.753223,989943.179
P003352,HL03352,POL200006,9/11/2020,6740.803998,991664.896
P003354,HL03354,POL200012,2/24/2021,8623.366816,1018241.498
P003357,HL03357,POL200009,11/13/2020,5619.337572,979341.8527
P003358,HL03358,POL200006,11/6/2020,7450.565259,1022340.655
P003359,HL03359,POL200005,10/20/2021,8159.329856,1033226.999
P003361,HL03361,POL200012,6/12/2023,6819.594997,982371.3727
P003365,HL03365,POL200002,10/28/2020,2881.801858,997199.7555
P003373,HL03373,POL200009,11/14/2022,7116.921322,1014355.148
P003375,HL03375,POL200015,7/1/2022,5882.431587,1034555.209
P003380,HL03380,POL200008,3/31/2022,4270.938187,997874.6356
P003381,HL03381,POL200008,5/10/2023,3580.119765,1021013.121
P003382,HL03382,POL200010,8/3/2017,6746.797539,992587.4727
P003384,HL03384,POL200000,9/5/2021,9865.62078,1008234.07
P003385,HL03385,POL200008,6/8/2021,6199.93639,970571.2312
P003391,HL03391,POL200009,7/16/2023,8452.508677,1037693.632
P003396,HL03396,POL200001,11/26/2023,3944.062007,999315.1361
P003401,HL03401,POL200010,9/28/2020,6682.646415,985514.7193
P003406,HL03406,POL200003,4/14/2021,5725.358163,1017738.248
P003408,HL03408,POL200000,1/18/2021,5879.008942,990269.0046
P003412,HL03412,POL200009,2/18/2022,4372.829171,1007613.582
P003416,HL03416,POL200008,5/30/2021,8708.683128,1011301.535
P003417,HL03417,POL200009,6/2/2023,7331.917953,1014603.608
P003420,HL03420,POL200004,9/9/2021,8611.248466,972011.4277
P003423,HL03423,POL200009,4/25/2023,5387.708548,983908.101
P003424,HL03424,POL200009,11/4/2020,8262.32553,981107.8518
P003428,HL03428,POL200010,10/1/2020,6097.11977,998066.1896
P003430,HL03430,POL200008,10/6/2023,6457.820587,1002220.664
P003431,HL03431,POL200002,3/12/2023,7166.003762,995127.7656
P003434,HL03434,POL200011,3/30/2023,6277.758782,988651.0485
P003440,HL03440,POL200010,10/19/2023,8195.08867,994600.0676
P003441,HL03441,POL200000,8/22/2021,7157.843172,1016186.459
P003442,HL03442,POL200009,3/20/2021,7879.952201,1016958.965
P003443,HL03443,POL200008,5/8/2021,8517.065354,985508.4796
P003444,HL03444,POL200008,2/8/2021,7903.756965,973704.4189
P003446,HL03446,POL200009,2/15/2019,7530.507775,982806.4513
P003448,HL02452,POL200001,10/10/2021,7261.506087,1034227.407
P003460,HL01150,POL200008,10/22/2011,6526.158695,987523.5246
P003461,HL01150,POL200017,9/6/2012,5963.157328,1009953.618
P000001,HL00001,POL200000,10/1/2014,5101.648959,412530.4236
P000005,HL00005,POL200007,1/2/2015,5080.551292,532134.9788
P000007,HL00007,POL200006,9/11/2011,3834.457575,407237.7374
P000009,HL00009,POL200011,2/22/2023,5386.69101,461153.4466
P000013,HL00013,POL200009,2/26/2012,6018.504567,519381.2717
P000021,HL00021,POL200008,1/25/2014,3221.866157,369645.8928
P000023,HL00023,POL200017,10/27/2006,4497.836664,314172.3299
P000024,HL00024,POL200003,12/29/2012,6314.201348,554197.8999
P000026,HL00026,POL200016,7/8/2012,6247.489238,438239.7998
P000038,HL00038,POL200001,7/16/2013,5416.903867,305294.2283
P000039,HL00039,POL200011,3/23/2017,4156.860028,387304.6446
P000042,HL00042,POL200018,8/13/2014,4969.788359,319904.455
P000046,HL00046,POL200016,5/12/2014,3495.818861,463739.349
P000048,HL00048,POL200016,4/6/2011,6155.484276,504013.8701
P000055,HL00055,POL200017,2/7/2010,5073.747115,498103.7728
P000056,HL00056,POL200018,6/21/2016,5111.456149,439738.2449
P000062,HL00062,POL200016,5/7/2015,6654.02897,383934.237
P000065,HL00065,POL200016,5/13/2016,4447.461749,256834.5345
P000071,HL00071,POL200017,5/28/2014,5300.878427,367807.4276
P000075,HL00075,POL200017,7/1/2013,4563.538353,411884.0104
P000078,HL00078,POL200008,5/20/2009,6703.819003,304371.9334
P000084,HL00084,POL200016,2/10/2012,5681.81715,392074.0944
P000085,HL00085,POL200016,1/10/2012,7001.132743,405279.5432
P000088,HL00088,POL200017,6/6/2016,7627.306854,303982.9093
P000089,HL00089,POL200015,9/3/2009,4119.68946,409602.8398
P000090,HL00090,POL200008,8/11/2010,4532.83564,470114.1138
P000092,HL00092,POL200016,1/22/2016,5891.88641,335758.1048
P000097,HL00097,POL200012,5/10/2011,3856.902662,485972.3396
P000104,HL00104,POL200016,4/14/2007,4655.299603,423627.0751
P000111,HL00111,POL200017,6/25/2012,4449.915709,407076.9038
P000114,HL00114,POL200005,3/10/2013,4549.203922,355903.0538
P000116,HL00116,POL200015,1/29/2010,4469.784399,363589.8235
P000119,HL00119,POL200009,11/11/2011,5065.314513,335454.4871
P000122,HL00122,POL200012,8/27/2011,5393.417824,555916.8312
P000123,HL00123,POL200015,5/7/2015,5069.327704,493960.7626
P000127,HL00127,POL200002,3/26/2015,5786.438125,420705.21
P000133,HL00133,POL200018,1/3/2011,3986.302719,500938.127
P000136,HL00136,POL200017,1/19/2018,4278.775039,397036.8331
P000140,HL00140,POL200000,12/8/2012,4633.301112,464535.6144
P000142,HL00142,POL200017,3/17/2014,3332.590565,318085.4108
P000143,HL00143,POL200003,9/29/2010,4420.595748,507758.6777
P000150,HL00150,POL200018,10/5/2010,6856.475843,291143.0986
P000155,HL00155,POL200000,9/3/2014,5727.925483,404466.7402
P000162,HL00162,POL200011,6/20/2009,3402.12636,303682.3418
P000163,HL00163,POL200018,2/19/2014,6289.196445,492166.6004
P000164,HL00164,POL200017,2/14/2016,5405.413273,438283.7984
P000165,HL00165,POL200010,4/3/2016,3690.14169,475240.3643
P000170,HL00170,POL200007,7/18/2015,4138.454743,376023.6912
P000176,HL00176,POL200017,4/10/2010,5929.099508,523306.5096
P000177,HL00177,POL200017,2/28/2012,5756.145069,378935.1084
P000178,HL00178,POL200004,6/23/2013,3728.676315,454448.7969
P000179,HL00179,POL200000,1/5/2007,5705.034227,340116.3185
P000182,HL00182,POL200000,4/12/2009,5526.886533,269898.9723
P000189,HL00189,POL200017,4/11/2010,3856.390752,446025.5896
P000192,HL00192,POL200017,2/28/2013,4690.74302,316748.1868
P000194,HL00194,POL200017,3/9/2008,3338.903857,365366.7502
P000195,HL00195,POL200012,5/8/2009,3982.126611,410841.7351
P000197,HL00197,POL200016,9/14/2011,6290.329061,408999.9136
P000198,HL00198,POL200011,3/22/2007,5359.492763,549435.1481
P000202,HL00202,POL200003,3/9/2008,5361.996907,467461.8552
P000204,HL00204,POL200011,1/4/2012,4679.018942,365101.8928
P000213,HL00213,POL200001,11/12/2011,5325.893103,404746.1369
P000214,HL00214,POL200011,9/24/2014,5365.20343,512037.9579
P000216,HL00216,POL200005,5/1/2011,6086.178593,179992.5597
P000218,HL00218,POL200007,3/12/2013,3532.13759,389651.6141
P000242,HL00242,POL200011,2/19/2011,5556.803959,345947.275
P000245,HL00245,POL200008,7/5/2018,4258.943202,468784.0258
P000246,HL00246,POL200018,12/19/2012,4712.154823,420517.1003
P000247,HL00247,POL200006,10/10/2011,4639.303378,330762.1429
P000252,HL00252,POL200009,3/30/2014,5170.401131,473936.0345
P000259,HL00259,POL200015,10/19/2011,5570.652658,254656.5879
P000260,HL00260,POL200012,6/8/2012,4722.615591,341136.7186
P000262,HL00262,POL200010,5/6/2012,5366.149955,347031.8232
P000264,HL00264,POL200009,12/29/2010,3377.375866,284882.7641
P000267,HL00267,POL200001,6/12/2011,5067.782273,398428.0454
P000274,HL00274,POL200018,5/2/2012,5526.386228,274587.2318
P000276,HL00276,POL200009,1/14/2013,4925.666995,529226.3452
P000277,HL00277,POL200002,3/28/2007,2995.950056,430776.3331
P000285,HL00285,POL200015,4/1/2009,4537.341086,382709.5567
P000290,HL00290,POL200015,8/8/2009,7103.49966,293075.2282
P000293,HL00293,POL200016,1/24/2011,5457.75678,419874.3853
P000294,HL00294,POL200008,6/28/2011,3665.031053,371280.1464
P000303,HL00303,POL200009,7/19/2015,5251.668005,325283.9741
P000308,HL00308,POL200017,5/12/2011,4666.076707,430357.1375
P000316,HL00316,POL200011,9/9/2009,5786.346353,336900.7788
P000323,HL00323,POL200011,7/19/2011,6738.006735,491864.4975
P000327,HL00327,POL200011,12/28/2016,2971.610624,368147.41
P000337,HL00337,POL200017,12/17/2011,5169.290427,542566.6909
P000339,HL00339,POL200016,1/7/2015,5498.494885,441350.2581
P000342,HL00342,POL200011,3/18/2015,6093.912707,271832.4142
P000345,HL00345,POL200017,7/20/2014,5146.877134,332381.6519
P000347,HL00347,POL200017,9/6/2012,5405.445353,374906.1774
P000349,HL00349,POL200017,5/20/2015,4711.16804,422442.2196
P000351,HL00351,POL200009,11/9/2014,4418.251167,296511.0807
P000360,HL00360,POL200010,8/2/2017,4933.398612,457211.3483
P000361,HL00361,POL200016,4/30/2010,7103.561965,406607.4326
P000365,HL00365,POL200018,8/3/2015,4913.414018,250010.1895
P000366,HL00366,POL200011,9/26/2008,6376.148303,334189.3409
P000375,HL00375,POL200016,1/13/2015,4535.123393,355280.0722
P000376,HL00376,POL200003,4/1/2015,3884.39143,343034.1055
P000381,HL00381,POL200010,9/7/2016,3744.136747,265991.2581
P000385,HL00385,POL200010,12/14/2013,5072.185703,223963.3337
P000388,HL00388,POL200015,3/21/2013,4388.068441,434457.6788
P000391,HL00391,POL200009,8/2/2011,5662.567959,273918.8627
P000394,HL00394,POL200016,9/23/2013,4292.055816,405355.5035
P000404,HL00404,POL200008,5/30/2021,5104.707284,309093.407
P000412,HL00412,POL200016,2/8/2014,4243.425812,419452.5658
P000415,HL00415,POL200012,7/4/2012,4809.225128,397387.8631
P000416,HL00416,POL200018,9/20/2010,5169.061939,431650.6728
P000417,HL00417,POL200004,8/25/2011,6773.260332,350483.0774
P000419,HL00419,POL200003,12/18/2014,4041.144947,403275.4163
P000434,HL00434,POL200004,8/29/2011,5045.965743,437480.8759
P000435,HL00435,POL200016,5/15/2012,6763.308174,311663.5438
P000437,HL00437,POL200016,11/15/2012,5989.842113,321267.8237
P000439,HL00439,POL200001,11/10/2012,4621.782887,445698.2046
P000440,HL00440,POL200010,12/27/2009,4814.856143,442588.4619
P000441,HL00441,POL200000,2/6/2012,5773.971596,401208.9155
P000443,HL00443,POL200017,2/12/2012,4358.038117,483795.2915
P000447,HL00447,POL200003,12/9/2010,5436.409504,533602.8865
